OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1105371,04092018190,Dunkin Donuts/Baskin Robbins #339085,2727 Capital BLVD ,,RALEIGH,NC,27604,(919) 875-9092,2019/09/30 00:00:00+00,Restaurant,885,-78.60179762,35.81684953,M
1105372,04092017723,SUSHI THAI CARY,106 KILMAYNE DR ,,CARY,NC,27511-4465,(919) 467-5747,2017/11/08 00:00:00+00,Restaurant,886,-78.78304446,35.77049321,M
1105373,04092021426,Speedway #6959,2808 US Hwy 70 W ,,CLAYTON,NC,27520-9321,(919) 553-3535,2006/12/21 00:00:00+00,Food Stand,897,0,0,U
1105374,04092014553,KFC/Taco Bell #J120104,1011 N Harrison AVE,,CARY,NC,27513,(919) 467-6318,2006/04/21 00:00:00+00,Restaurant,913,-78.78357999,35.80351274,M
1105375,04092160058,BROOKDALE WAKE FOREST DINING,611 S Brooks ST,,WAKE FOREST,NC,27587,(919) 562-8400,2006/09/05 00:00:00+00,Institutional Food Service,910,-78.5098293,35.97161717,M
1105376,04092018387,Dunkin #358642,1500 DUNN RD,,RALEIGH,NC,27614,,2020/06/23 00:00:00+00,Restaurant,918,-78.58619433,35.92539994,M
1105377,04092015605,WAFFLE HOUSE #1279,7605 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 217-4112,2010/04/23 00:00:00+00,Restaurant,930,-78.47367546,35.80004488,M
1105378,04092016562,THE STATION AT PERSON ST,701 N PERSON ST ,,RALEIGH,NC,27604,(919) 977-1567,2013/11/07 00:00:00+00,Restaurant,949,-78.63456336,35.78917088,M
1105379,04092015793,TENKO JAPAN,4040 ED  DR ,#121,RALEIGH,NC,27612,(919) 781-5181,2011/08/25 00:00:00+00,Restaurant,965,-78.70319672,35.82518153,M
1105380,04092014720,Chili's Grill and Bar #1183,6605 Knightdale BLVD ,,KNIGHTDALE,NC,27545,(919) 261-0167,2006/10/27 00:00:00+00,Restaurant,969,-78.50846405,35.79679257,M
1105381,04092021411,Costco Wholesale #645 Rotiserrie/Deli,2838 Wake Forest RD ,,RALEIGH,NC,27609,(919) 755-2816,2006/10/24 00:00:00+00,Food Stand,971,-78.62231539,35.81825512,M
1105382,04092014651,Inchin's Bamboo Garden,3532 Davis DR,,MORRISVILLE,NC,27560,(919) 457-6705,2006/07/19 00:00:00+00,Restaurant,976,-78.84576194,35.81812076,M
1105383,04092021961,PUBLIX #1520 MEAT/SEAFOOD,3480 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 303-4024,2016/05/23 00:00:00+00,Food Stand,980,-78.79652253,35.70711378,M
1105384,04092016595,SMITHFIELD'S CHICKEN'N BAR-B-Q,7911 FAYETTEVILLE RD ,,RALEIGH,NC,27603,(919) 661-9151,2014/01/03 00:00:00+00,Restaurant,981,-78.69699987,35.66636356,M
1105385,04092017049,DON JULIO MEXICAN RESTAURANT,12516-104 CAPITAL BLVD ,,WAKE FOREST,NC,27587,(984) 235-1537,2015/10/08 00:00:00+00,Restaurant,973,-78.53454582,35.98680854,M
1105386,04092016475,SONIC #5864,109 JONES FRANKLIN RD ,,RALEIGH,NC,27606,(919) 854-4602,2013/09/09 00:00:00+00,Restaurant,993,-78.72125905,35.78415702,M
1105387,04092025295,PIZZA HUT #1303,1009 E Broad ST ,,FUQUAY-VARINA,NC,27526,(919) 552-0771,2019/12/04 00:00:00+00,Food Stand,1010,-78.78267468,35.59365952,M
1105388,04092025191,MKG Kitchen @ MSFH,411 W Morgan ST ,,RALEIGH,NC,27603,,2018/08/02 00:00:00+00,Food Stand,1013,-78.6456917,35.77945516,M
1105389,04092017046,DOS TAQUITOS,6101 GLENWOOD AVE ,,RALEIGH,NC,27612,(919) 787-3373,2015/09/30 00:00:00+00,Restaurant,1023,-78.70209872,35.85487832,M
1105390,04092016679,BITTERSWEET,16 E MARTIN ST ,,RALEIGH,NC,27601,(919) 977-3829,2014/04/23 00:00:00+00,Restaurant,1022,-78.63853007,35.77684835,M
1105391,04092017048,FOOD LION #2196 DELI,3609 DAVIS DR ,,MORRISVILLE,NC,27560,(919) 469-4195,2015/10/07 00:00:00+00,Restaurant,1024,-78.84918533,35.82217686,M
1105392,04092014956,Hardee's #1206,5601 Creedmoor RD ,,RALEIGH,NC,27612,(919) 781-4332,2007/09/14 00:00:00+00,Restaurant,1026,-78.68107712,35.8581419,M
1105393,04092014924,Carolina Ale House,11685 Northpark DR ,,WAKE FOREST,NC,27587,(919) 556-8666,2007/08/08 00:00:00+00,Restaurant,1029,-78.54383057,35.96466469,M
1105394,04092016685,DIM SUM HOUSE,100 JERUSALEM DR ,STE 104,MORRISVILLE,NC,27560,(919) 380-3087,2014/05/19 00:00:00+00,Restaurant,1045,-78.82707041,35.85102001,M
1105395,04092017228,Bogey's Bistro,2300 OLD MILBURNIE RD ,,RALEIGH,NC,27604-9778,(919) 428-0938,2016/05/25 00:00:00+00,Restaurant,1048,-78.51131358,35.81858285,M
1105396,04092021475,Lowes Foods #226 Produce,8440 louisburg rd ,,RALEIGH,NC,27616,(919) 866-1031,2007/09/14 00:00:00+00,Food Stand,1053,-78.50930992,35.89359383,M
1105397,04092022014,HARRIS TEETER #298 STARBUCKS,10140 GREEN LEVEL CHURCH RD ,,CARY,NC,27519,(919) 460-3126,2017/05/16 00:00:00+00,Food Stand,1056,-78.90107787,35.82060358,M
1105398,04092014483,Tacos Mexico,1430 N Main ST ,,FUQUAY-VARINA,NC,27526,(919) 557-1777,2005/12/08 00:00:00+00,Restaurant,1060,-78.77067049,35.59261337,M
1105399,04092016619,SHEETZ #537,2408 DIXIE FOREST RD ,,RALEIGH,NC,27615,(919) 790-7064,2014/02/14 00:00:00+00,Restaurant,1079,-78.5993676,35.86286629,M
1105400,04092110471,Laurel Park Lunch Room,2450 Laura Duncan  RD ,,APEX,NC,27523,(919) 290-2333 ext. 21279,2008/07/03 00:00:00+00,Public School Lunchrooms,1087,-78.82634024,35.75915424,M
1105401,04092015638,BRUNO,11211  GALLERIA  AVE ,,RALEIGH,NC,27614,(919) 435-6640,2010/05/26 00:00:00+00,Restaurant,1091,-78.54331441,35.94865826,M
1105402,04092021382,Harris Teeter #344 Deli/Bakery,6024 Falls of Neuse RD,,RALEIGH,NC,27609,(919) 872-5786,2006/04/10 00:00:00+00,Food Stand,1092,-78.6187408,35.86627943,M
1105403,04092016582,APEX WINGS,518 E WILLIAMS ST ,,APEX,NC,27502-2151,(919) 387-0082,2013/12/20 00:00:00+00,Restaurant,1101,-78.84778574,35.72374776,M
1105404,04092016567,CHUY'S #48,4020 MARKET AT NORTH HILLS  ST ,,RALEIGH,NC,27609,(919) 571-2489,2013/11/13 00:00:00+00,Restaurant,1102,-78.63751992,35.83661475,M
1105405,04092030462,The Maywood Grille (WCID #725),658 MAYWOOD AVE,The Maywood Bar,RALEIGH,NC,27603-2376,(919) 264-8159,2020/01/31 00:00:00+00,Mobile Food Units,1105,-78.65774307,35.76170708,M
1105406,04092017041,FIREHOUSE SUBS #1138,4111 ED DR ,,RALEIGH,NC,27612,(919) 783-7102,2015/09/22 00:00:00+00,Restaurant,1110,-78.70458274,35.82558522,M
1105407,04092014769,Umstead Hotel & Spa Food Service,100 Woodland Pond ,,CARY,NC,27513,(919) 447-4000,2007/01/12 00:00:00+00,Restaurant,1109,-78.76554053,35.82938634,M
1105408,04092018503,Shish Kabob,9101 LEESVILLE  RD ,STE 141,RALEIGH,NC,27613,(919) 848-1211,2020/12/15 00:00:00+00,Restaurant,1114,-78.72548207,35.8967595,M
1105409,04092110490,HOLLY GROVE MIDDLE SCHOOL CAFETERIA,1401  AVENT FERRY RD ,,HOLLY SPRINGS ,NC,27540,(919) 567-4177 ext. 20481,2010/03/30 00:00:00+00,Public School Lunchrooms,1125,-78.84882356,35.62890249,M
1105410,04092016506,SONIC DRIVE IN #5735,304 S Main ST ,,ROLESVILLE,NC,27571,(919) 562-5540,2013/09/11 00:00:00+00,Restaurant,1132,-78.46378987,35.9198667,M
1105411,04092017457,BABA GHANNOUJ,2468 WALNUT ST ,,CARY,NC,27518,(919) 233-0907,2016/11/15 00:00:00+00,Restaurant,1144,-78.74427315,35.75323584,M
1105412,04092018416,The Reserve at Mills Farm,1000 MILLS CHASE LOOP,,APEX,NC,27523,(919) 208-5183,2020/08/12 00:00:00+00,Restaurant,1147,-78.8298594,35.75052675,M
1105413,04092021384,Harris Teeter #344 Produce,6024 Falls of Neuse RD,,RALEIGH,NC,27609,(919) 872-5786,2006/04/10 00:00:00+00,Food Stand,1149,-78.6187408,35.86627943,M
1105414,04092017591,MCDONALDS #33850,601 CORPORATE CENTER DR ,,RALEIGH,NC,27606,(919) 233-4144,2017/05/03 00:00:00+00,Restaurant,1165,-78.74074148,35.79000755,M
1105415,04092015574,THAI THAI CUISINE,108 OSTERVILLE  DR ,,HOLLY SPRINGS,NC,27540,(919) 303-5700,2010/02/16 00:00:00+00,Restaurant,1167,-78.83224207,35.67779122,M
1105416,04092110499,Fuller Elementary School Elementary School Cafeteria,2600 TIMBER DR ,,GARNER,NC,27529,(919) 856-7723 ext. 20982,2014/01/08 00:00:00+00,Public School Lunchrooms,1171,-78.63543751,35.7129927,M
1105417,04092015641,CHEF'S PALETTE,3460 TEN TEN RD ,,CARY,NC,27518,(919) 267-6011,2010/06/02 00:00:00+00,Restaurant,1172,-78.79278417,35.70189107,M
1105418,04092016677,MONA PITA MEDITERRANEAN GRILL,5260 CAPITAL BLVD ,SUITE 101,RALEIGH,NC,27616,(919) 431-6500,2014/04/22 00:00:00+00,Restaurant,1186,-78.580183,35.85814638,M
1105419,04092016652,JERSEY MIKE'S SUBS,7177 OKELLY CHAPEL RD ,,CARY,NC,27519,(919) 388-2200,2014/03/21 00:00:00+00,Restaurant,1205,-78.88824644,35.84415135,M
1105420,04092018326,Cici's Pizza,2700 NC 55 HWY,,CARY,NC,27519,(919) 249-6448,2020/02/24 00:00:00+00,Restaurant,1207,-78.87016558,35.78474547,M
1105421,04092021761,Pavillion Talley Student Union,2610 CATES AVE ,,RALEIGH,NC,27695,(919) 513-1602,2013/10/10 00:00:00+00,Food Stand,1211,-78.67872874,35.78448278,M
1105422,04092016770,DON BETO'S TACOS,421 CHAPANOKE RD ,,RALEIGH,NC,27603,(919) 977-1071,2014/10/02 00:00:00+00,Restaurant,1213,-78.65333581,35.73464573,M
1105423,04092017647,SOUTHERN HARVEST AT THE MATTHEWS HOUSE,317 W CHATHAM ST ,,CARY,NC,27511,(919) 308-6665,2017/07/27 00:00:00+00,Restaurant,1216,-78.78723389,35.78648749,M
1105424,04092016345,VIVO RISTORANTE,7400 SIX FORKS  RD ,STE 2,RALEIGH,NC,27615,(919) 845-6700,2013/01/24 00:00:00+00,Restaurant,1229,-78.64526778,35.88157372,M
1105425,04092014996,Village Deli #1,500 Daniels ST ,,RALEIGH,NC,27605,(919) 828-1428,2007/10/25 00:00:00+00,Restaurant,1249,-78.66105804,35.79149603,M
1105426,04092018103,Panda House Chinese Restaurant,1462 Garner Station BLVD ,,RALEIGH,NC,27603,(919) 779-3588,2019/05/24 00:00:00+00,Restaurant,1267,-78.65475896,35.72582345,M
1105427,04092040255,FOODLAND 2 (WCID#404),201 E HARGETT ST ,,RALEIGH,NC,27603,(919) 798-0590,2011/05/16 00:00:00+00,Pushcarts,1280,-78.63610358,35.77854007,M
1105428,04092016293,Quality Inn #NC436 Breakfast Bar,2539 S SAUNDERS ST ,,RALEIGH,NC,27603,(919) 863-0091,2012/10/26 00:00:00+00,Restaurant,1281,-78.64828387,35.74994855,M
1105429,04092300237,COMPARE FOODS MARKET,410 W GANNON AVE ,,ZEBULON,NC,27597,(919) 269-9481,2008/01/17 00:00:00+00,Meat Market,1299,-78.32298663,35.82162579,M
1105430,04092030387,Doherty's Fish & Chips Paddy Wagon (WCID #663),5490 Apex Peakway ,,APEX,NC,27502,(919) 454-4591,2019/01/11 00:00:00+00,Mobile Food Units,1302,-78.86537597,35.73683859,M
1105431,04092021443,Domino's Pizza #5506,3948 Western BLVD ,,RALEIGH,NC,27605,(919) 899-3599,2007/04/23 00:00:00+00,Food Stand,1122,-78.69301587,35.78440188,M
1105432,04092014675,Stromboli's ,3434 Edwards Mill  RD ,,RALEIGH,NC,27609,(919) 785-7075,2006/09/01 00:00:00+00,Restaurant,1310,-78.70345096,35.82690996,M
1105433,04092018320,Mecca Market,3913 Western BLVD ,,RALEIGH,NC,27606,(919) 613-1286,2020/02/07 00:00:00+00,Restaurant,1312,-78.69106881,35.78402232,M
1105434,04092110465,Sanford Creek Elem. Cafeteria,707 Granite Falls BLVD ,,ROLESVILLE,NC,27571,(919) 570-2115,2007/07/06 00:00:00+00,Public School Lunchrooms,1188,-78.46033895,35.92844353,M
1105435,04092040258,FOODLAND 3 (WCID #406),"Corner of Hargett St. &amp; Fayetteville St.",,RALEIGH,NC,27602,(919) 798-0590,2011/07/01 00:00:00+00,Pushcarts,1189,0,0,U
1105436,04092030423,The Hot Dog Hub (WCID #707),2201 S Wilmington ST ,,RALEIGH,NC,27603,(910) 943-7074,2019/05/28 00:00:00+00,Mobile Food Units,1314,-78.63902655,35.752054,M
1105437,04092018329,Golden Corral - Capital Blvd #942,3424 CAPITAL BLVD ,,RALEIGH,NC,27604,(919) 872-0500,2020/03/02 00:00:00+00,Restaurant,1316,-78.58441249,35.82680494,M
1105438,04092021995,H Mart Produce Department,1961 High House RD ,,RALEIGH,NC,27519,(919) 535-5900,2016/12/22 00:00:00+00,Food Stand,1212,-78.84951817,35.79030277,M
1105439,04092018229,Uncorked Wine Bar,10511 Shawdowlawn DR ,Ste 111,RALEIGH,NC,27614,(984) 200-5423,2019/11/14 00:00:00+00,Restaurant,1300,0,0,U
1105440,04092014486,Big Ed's City Market Restaurant,220 Wolfe ST ,,RALEIGH,NC,27601,(919) 836-9909,2006/01/06 00:00:00+00,Restaurant,1323,-78.6359868,35.77605485,M
1105441,04092017855,HWY 55 OF APEX,802 PERRY RD ,,APEX,NC,27502,(919) 303-3533,2018/06/05 00:00:00+00,Restaurant,1330,-78.84460695,35.7208474,M
1105442,04092017053,CHILI'S GRILL & BAR #1566,111 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 557-7841,2015/10/09 00:00:00+00,Restaurant,1338,-78.84935077,35.65965931,M
1105443,04092021746,WALMART NEIGHBORHOOD DELI #4147,3560 DAVIS DR ,,MORRISVILLE,NC,27560,(919) 388-2731,2013/06/18 00:00:00+00,Food Stand,1343,-78.84576194,35.81812076,M
1105444,04092021584,HARRIS TEETER #331 PRODUCE,3430 TEN TEN RD ,,CARY,NC,27518,(919) 387-8272,2009/09/24 00:00:00+00,Food Stand,1351,-78.79278417,35.70189107,M
1105445,04092014550,KFC/Taco Bell #J120093,6405 Falls of Neuse RD,,RALEIGH,NC,27615,(919) 872-6902,2006/04/25 00:00:00+00,Restaurant,1364,-78.62197977,35.87045451,M
1105446,04092021418,Los Cuates Mexican Food,3505 Capital BLVD ,,RALEIGH,NC,27609,(919) 954-1215,2006/12/22 00:00:00+00,Food Stand,1375,-78.58692952,35.82783582,M
1105447,04092018209,VICINO'S PIZZA,962A Airport BLVD ,,MORRISVILLE,NC,27560,,2019/10/30 00:00:00+00,Restaurant,1356,-78.8212912,35.85834226,M
1105448,04092015607,IL BACIO,3622 ROGERS RD ,,WAKE FOREST,NC,27587,(919) 556-7800,2010/04/09 00:00:00+00,Restaurant,1380,-78.50482681,35.94464173,M
1105449,04092018076,Jersey Mike's #3005,957 High House RD ,,CARY,NC,27513,(919) 461-0660,2019/03/20 00:00:00+00,Restaurant,1388,-78.82820605,35.78725248,M
1105450,04092018132,Burger Fi,2001 WALNUT ST,101,CARY,NC,27518-9205,(919) 900-8959,2019/07/08 00:00:00+00,Restaurant,1391,-78.74142861,35.75880896,M
1105451,04092016517,MCDONALD'S #25393,2900 Wakefield Pines DR ,,RALEIGH,NC,27614,(919) 556-8677,2013/10/03 00:00:00+00,Restaurant,1397,-78.55962272,35.94210239,M
1105452,04092016874,STEAK N SHAKE #6702,5900 DURALEIGH ROAD,,RALEIGH,NC,27612,(919) 809-7524,2015/02/11 00:00:00+00,Restaurant,1402,-78.71243471,35.8581416,M
1105453,04092017517,GUASACA AREPA & SALSA GRILL,9918 CHAPEL HILL RD ,SUITE 103,CARY,NC,27513,(919) 377-8223,2017/01/31 00:00:00+00,Restaurant,1385,0,0,U
1105454,04092017760,Triangle Chicken House,9825-F CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 377-1903,2017/12/28 00:00:00+00,Restaurant,1406,-78.81682593,35.81118245,M
1105455,04092016969,JOYCE AND FAMILY RESTAURANT,129 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 567-1717,2015/07/07 00:00:00+00,Restaurant,1408,-78.80056831,35.58594643,M
1105456,04092016084,MCDONALDS #18373,415 S MAIN ST ,,ROLESVILLE,NC,27571,(919) 556-7686,2012/01/12 00:00:00+00,Restaurant,1415,-78.46701525,35.91701042,M
1105457,04092015124,"Ruckus Pizza, Pasta & Spirits",8111-208 Tryon Woods  DR ,,CARY,NC,27518,(919) 851-3999,2008/05/02 00:00:00+00,Restaurant,1412,-78.74266974,35.7468093,M
1105458,04092021730,THE CATERING WORKS,2319 LAURELBROOK ST ,,RALEIGH,NC,27604,(919) 828-5932,2013/01/07 00:00:00+00,Food Stand,1419,-78.61526307,35.81201084,M
1105459,04092017029,LOS TRES MEXICAN RESTAURANT,1301 E WILLIAMS ST ,,APEX,NC,27502,(919) 367-6797,2015/09/16 00:00:00+00,Restaurant,1421,-78.84117412,35.71702832,M
1105460,04092018432,St. George Pizza & Subs,7039  Knightdale  Blvd,,Knightdale,NC,27545,(919) 295-4252,2020/09/02 00:00:00+00,Restaurant,1423,-78.4900383,35.7998273,M
1105461,04092018260,Honey Pig,1065 DARRINGTON DR,,CARY,NC,27513,(919) 234-0088,2019/12/10 00:00:00+00,Restaurant,1424,-78.81572724,35.79924907,M
1105462,04092016306,WINGATE BY WYNDHAM BREAKFAST,1542 MECHANICAL BLVD ,,GARNER,NC,27529,(919) 779-7441,2012/11/16 00:00:00+00,Restaurant,1427,-78.64395289,35.72536501,M
1105463,04092021756,CARTER FINLEY CHICK-FIL-A,4600 TRINITY RD ,,RALEIGH,NC,27695,(919) 602-0084,2013/08/26 00:00:00+00,Food Stand,1434,-78.71758209,35.80167428,M
1105464,04092017776,Popeyes #12729,3904 Western BLVD ,,RALEIGH,NC,27606,(919) 977-6364,2018/01/12 00:00:00+00,Restaurant,1435,-78.69043452,35.78509127,M
1105465,04092300289,Food Lion #2244 Meat/Seafood,7905 Falls of Neuse Road,,RALEIGH,NC,27615,(919) 847-8159,2019/10/29 00:00:00+00,Meat Market,1436,-78.62699996,35.89304166,M
1105466,04092021883,RALEIGH STEAK ESCAPE,4325 GLENWOOD AVE ,UNIT 2052,RALEIGH,NC,27511,(919) 786-0404,2015/09/30 00:00:00+00,Food Stand,1441,-78.68184484,35.84183815,T
1105467,04092018402,Bonafide Bakeshop & Cafe,1232 W WILLIAMS ST,,APEX,NC,27502,(919) 372-5000,2020/07/13 00:00:00+00,Restaurant,1444,-78.87260887,35.74617982,M
1105468,04092018193,Pace Yourself Run Company,242 S MAIN ST,Suite 102,HOLLY SPRINGS,NC,27540-9094,(919) 346-8182,2019/10/04 00:00:00+00,Restaurant,1445,-78.83395027,35.64920445,M
1105469,04092014520,El Tapatio #4,4511 New Bern AVE,,RALEIGH,NC,27610,(919) 255-9161,2006/03/09 00:00:00+00,Restaurant,1451,-78.55938498,35.79875761,M
1105470,04092016807,TAZIKI'S RTP,7161 O'KELLY CHAPEL ROAD,,CARY,NC,27519,(919) 371-2693,2014/11/13 00:00:00+00,Restaurant,1452,-78.88824644,35.84415135,M
1105471,04092030474,The Morning After (WCID #763),2201 S WILMINGTON ST,,RALEIGH,NC,27603-2559,(919) 526-0261,2020/03/31 00:00:00+00,Mobile Food Units,1461,-78.63902655,35.752054,M
1105472,04092300284,Food Lion #2227 Meat Market,161 Crenshaw Corners DR ,,WAKE FOREST,NC,27587,(919) 569-0089,2018/01/19 00:00:00+00,Meat Market,1466,-78.55323577,35.97007068,M
1105473,04092018210,Lunchbox Deli,"2816 Trawick Rd, Ste 105",,RALEIGH,NC,27604,(919) 872-7882,2019/10/30 00:00:00+00,Restaurant,1486,-78.59041221,35.81946486,M
1105474,04092017307,WENDY'S #6333,7460 Louisburg Rd ,,RALEIGH,NC,27616-6455,(919) 713-0810,2016/09/02 00:00:00+00,Restaurant,1494,-78.53977,35.87454018,M
1105475,04092110533,Alston Ridge Middle School Cafeteria,7833 Fussell AVE ,,CARY,NC,27519,(919) 694-8044 ext. 27920,2019/06/28 00:00:00+00,Public School Lunchrooms,1497,-78.90509106,35.85575712,M
1105476,04092017017,PANDA GARDEN,1440-103 BROGDEN WOODS DR ,,WAKE FOREST,NC,28587,(919) 848-5883,2015/09/04 00:00:00+00,Restaurant,1500,-78.69439726,35.98988119,M
1105477,04092017016,KRAFTY'S BURGERS & BREWS,1177 TIMBER DR E ,,GARNER,NC,27529,(919) 329-8000,2015/09/03 00:00:00+00,Restaurant,1501,-78.57544772,35.68894454,M
1105478,04092017518,SALSA AZTECA,7425 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 295-5355,2017/01/26 00:00:00+00,Restaurant,1502,-78.47986997,35.79937576,M
1105479,04092017895,Anjappar,101 Ledgestone WAY ,,CARY,NC,27519,,2018/07/26 00:00:00+00,Restaurant,1511,-78.84803797,35.79230683,M
1105480,04092017664,SHEETZ #634,8101 GLENWOOD AVE ,,RALEIGH,NC,27612,(919) 890-5331,2017/08/08 00:00:00+00,Restaurant,1516,-78.72883202,35.87359133,M
1105481,04092017553,BURGER KING #11244,2791 Nc 55 HWY ,,CARY,NC,27511,(919) 387-0071,2017/03/15 00:00:00+00,Restaurant,1523,-78.87169627,35.78608086,M
1105482,04092016085,LITTLE TOKYO,1105 WALNUT ST ,FC 2,CARY,NC,27511,(919) 462-3900,2012/01/12 00:00:00+00,Restaurant,1526,-78.76025493,35.77377018,T
1105483,04092016650,SHEETZ #540,4000 LUFKIN RD ,,APEX,NC,27539,(919) 303-3443,2014/03/19 00:00:00+00,Restaurant,1539,-78.82092868,35.72195088,M
1105484,04092017665,ALADDIN'S EATERY,4209-136 LASSITER MILL RD ,,RALEIGH,NC,27609,(919) 977-9025,2017/08/11 00:00:00+00,Restaurant,1528,-78.64419373,35.83866344,M
1105485,04092018460,MEZZA LUNA PIZZERIA,1763 W WILLIAMS ST ,,APEX,NC,27523,(919) 303-6686,2020/10/12 00:00:00+00,Restaurant,1541,-78.87770701,35.75964934,M
1105486,04092014532,A Slice of NY Pizza,8301 Brier Creek PKY,Ste. 107,RALEIGH,NC,27617,(919) 405-1301,2006/03/22 00:00:00+00,Restaurant,1542,-78.78334742,35.90685073,M
1105487,04092018026,KEBAB SKEWER,6446 TRYON RD ,,CARY,NC,27511,(919) 322-1535,2019/01/15 00:00:00+00,Restaurant,1552,-78.7615544,35.74559939,M
1105488,04092018046,London Bridge Pub,110 E Hargett ST ,,RALEIGH,NC,27601,(919) 838-6633,2019/02/01 00:00:00+00,Restaurant,1553,-78.63784395,35.77795451,M
1105489,04092015947,D.P. Dough,2109 AVENT FERRY RD ,,RALEIGH,NC,27606,(919) 829-1525,2011/04/25 00:00:00+00,Restaurant,1557,-78.67605091,35.77835817,M
1105490,04092017947,Wilson's Eatery,1053-C E Whitaker Mill RD ,,RALEIGH,NC,27604,(919) 977-5442,2018/09/27 00:00:00+00,Restaurant,1555,-78.62113053,35.80730491,M
1105491,04092021970,Circle K #2723303,2506 S SAUNDERS ST ,,RALEIGH,NC,27603,(919) 743-0128,2016/08/23 00:00:00+00,Food Stand,1559,-78.64945101,35.74978363,M
1105492,04092018156,Poole'side Pies,428 S MCDOWELL ST,,RALEIGH,NC,27601,,2019/08/22 00:00:00+00,Restaurant,1562,-78.64230785,35.7746342,M
1105493,04092015942,RED BOWL ASIAN BISTRO,2020 BOULDERSTONE WAY ,,CARY,NC,27519,(919) 388-9977,2011/05/18 00:00:00+00,Restaurant,1569,-78.84859346,35.79156535,M
1105494,04092021383,Harris Teeter #344 Meat/Seafood,6024 Falls of Neuse RD,,RALEIGH,NC,27609,(919) 872-5786,2006/04/10 00:00:00+00,Food Stand,1573,-78.6187408,35.86627943,M
1105495,04092015546,HAYASHI JAPANESE RESTAURANT,13200 NEW FALLS OF NUESE RD ,STE 105,RALEIGH,NC,27614,(919) 554-0508,2010/01/05 00:00:00+00,Restaurant,1584,-78.55981965,35.9407555,M
1105496,04092014582,RUBY TUESDAY #5122,4411 New Bern AVE,,RALEIGH,NC,27610,(919) 255-1801,2006/04/18 00:00:00+00,Restaurant,1589,-78.56140768,35.79898992,M
1105497,04092021913,FOOD LION #727 PRODUCE,900 NE MAYNARD RD ,,CARY,NC,27513,(919) 460-6274,2015/11/18 00:00:00+00,Food Stand,1595,-78.76838489,35.80043169,M
1105498,04092018199,Fairfield Inn & Suites by Marriott Foodservice,12051 RETAIL DR,,WAKE FOREST,NC,27587,(919) 435-7056,2019/10/14 00:00:00+00,Restaurant,1599,-78.54414942,35.97661643,M
1105499,04092016336,GOLDEN SEAFOOD AND CHICKEN,2600 S SAUNDERS ST ,,RALEIGH,NC,27603,(919) 833-0121,2013/01/09 00:00:00+00,Restaurant,1611,-78.64948768,35.74861938,M
1105500,04092021385,Fuel Stop at Brier Creek,10250 Little Brier Creek LN,,RALEIGH,NC,27617,(919) 361-5300,2006/05/08 00:00:00+00,Food Stand,1617,-78.78400318,35.91248379,M
1105501,04092017887,Anise Pho,222-113 GLENWOOD AVE ,,RALEIGH,NC,27603,(919) 633-0094,2018/07/25 00:00:00+00,Restaurant,1613,-78.64733509,35.78392897,M
1105502,04092018258,Bruegger's Bagels #4127,10750 Wakefield Commons DR ,Ste 111,RALEIGH,NC,27614,(919) 986-1591,2019/12/09 00:00:00+00,Restaurant,1620,-78.54123068,35.94195641,M
1105503,04092018447,CATALAN TAPAS BAR,4214 NW CARY PKY ,,CARY,NC,27513,(984) 465-0607,2020/09/22 00:00:00+00,Restaurant,1631,-78.82705749,35.79085045,M
1105504,04092014578,El Pollo Rico Market,3901-173 Capital BLVD,,RALEIGH,NC,27604,(919) 431-9985,2006/05/10 00:00:00+00,Restaurant,1618,-78.58295913,35.83464973,M
1105505,04092300281,INTERFOOD 3 HERMANOS MEAT MARKET,522  VILLAGE CT ,,GARNER,NC,27529,(919) 803-1047,2017/03/30 00:00:00+00,Meat Market,1643,-78.61859506,35.70774919,M
1105506,04092015715,MCDONALD'S #7811,6250 CAPITAL BLVD ,,RALEIGH,NC,27616,(919) 878-5907,2010/09/09 00:00:00+00,Restaurant,1644,-78.58011489,35.87020114,M
1105507,04092017338,BURGER KING #9362,1711 N HARRISON AVE ,,CARY,NC,27513-2406,(919) 677-8895,2016/10/12 00:00:00+00,Restaurant,1648,-78.77022313,35.82886051,M
1105508,04092017480,BREW N QUE,2045 CREEKSIDE LANDING DR ,,APEX,NC,27502,(919) 924-9295,2016/11/23 00:00:00+00,Restaurant,1658,-78.88668196,35.74520682,M
1105509,04092017476,G-58 CUISINE,10958 CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 466-8858,2016/12/15 00:00:00+00,Restaurant,1660,-78.84206352,35.85633777,M
1105510,04092030500,Krab Kingz (WCID #793),10125 DIVISION DR,,RALEIGH,NC,27603-5664,(919) 658-8784,2020/10/26 00:00:00+00,Mobile Food Units,1664,-78.7114342,35.63398295,M
